current,power,timestamp,voltage
0.026,2600.0,1703118719,226.1
0.024,2000,1703118721,85.3
0.027,2000,1703118727,79.3
0.024,2600.0,1703118732,226
0.026,2000,1703118734,83.3
0.024,2000,1703118740,78.7
0.028,2500.0,1703118745,226
0.024,2000,1703118747,84.1
0.026,2000,1703118753,79.3
0.026,2600.0,1703118759,226
0.026,2000,1703118761,84.3
0.024,2000,1703118767,79.7
0.026,2800.0,1703118772,226
0.024,2000,1703118774,84.6
0.025,2000,1703118780,80.3
0.024,2600.0,1703118785,226
0.026,2000,1703118787,83.5
0.025,2000,1703118793,79
0.023,2400.0,1703118798,226
0.025,2000,1703118801,82.9
0.026,2000,1703118806,79
0.025,2600.0,1703118812,226
0.026,2000,1703118814,84
0.025,2000,1703118820,79.2
0.025,2600.0,1703118825,226.1
0.023,2000,1703118827,84.1
0.024,2000,1703118833,79.2
0.028,2400.0,1703118838,226
0.026,2000,1703118841,84.1
0.025,2000,1703118846,79.1
0.023,2800.0,1703118852,226.1
0.026,2100.0,1703118854,83.9
0.025,2000,1703118860,79.1
0.024,2700.0,1703118865,226.1
0.026,2000,1703118867,84.7
0.025,2000,1703118873,79.5
0.026,2800.0,1703118878,226
0.027,2000,1703118880,85.7
0.026,2000,1703118886,80.4
0.025,2700.0,1703118892,226
0.025,2000,1703118894,85.2
0.025,2000,1703118900,79.7
0.024,2500.0,1703118905,226
0.024,2000,1703118907,83.9
0.027,2000,1703118913,79.3
0.024,2600.0,1703118918,226
0.026,2000,1703118920,84.4
0.024,2000,1703118926,80.6
0.026,2600.0,1703118932,226
0.027,2000,1703118934,83.7
0.026,2000,1703118940,79.2
0.026,2600.0,1703118945,226
0.026,2000,1703118947,82.8
0.024,2000,1703118953,78.9
0.026,2700.0,1703118958,226
0.026,2000,1703118960,84.5
0.027,2100.0,1703118966,78.7
0.028,2600.0,1703118971,226
0.026,2000,1703118974,82.9
0.026,2000,1703118979,78.9
0.024,2700.0,1703118985,226
0.026,2000,1703118987,83.7
0.026,2000,1703118993,78.7
0.028,2700.0,1703118998,226
0.024,2000,1703119000,83.2
0.025,2000,1703119006,78.6
0.026,2600.0,1703119011,226
0.024,2000,1703119013,82.9
0.026,2000,1703119019,78.6
0.025,2000,1703119025,79.3
0.027,2800.0,1703119030,226
0.026,2000,1703119032,84.6
0.024,2000,1703119038,78.8
0.026,2900.0,1703119043,226
0.026,2000,1703119046,83.3
0.025,2000,1703119051,78.3
0.025,2500.0,1703119057,226
0.026,2000,1703119059,83.1
0.024,2000,1703119064,78.5
0.028,2600.0,1703119070,226.1
0.027,2000,1703119072,84.6
0.024,2000,1703119078,78.8
0.027,2000,1703119083,79.1
0.024,2600.0,1703119089,226
0.026,2000,1703119091,84.1
0.026,1900.0,1703119097,79.6
0.024,2500.0,1703119102,226.1
0.026,2000,1703119104,84.4
0.024,2000,1703119110,78.4
0.024,2500.0,1703119115,226
0.024,2000,1703119118,83.2
0.027,2000,1703119123,78.9
0.024,2700.0,1703119128,226
0.025,2000,1703119131,84.4
0.026,2000,1703119137,78.4
0.026,2000,1703119142,78.8
0.026,2400.0,1703119147,226
0.026,2000,1703119150,84.4
0.024,2000,1703119155,78.2
0.026,2500.0,1703119161,226.1
0.024,2000,1703119163,82.8
0.025,2000,1703119169,77.9
0.024,2600.0,1703119174,226
0.026,2000,1703119176,83.7
0.024,2000,1703119182,78.3
0.025,2600.0,1703119187,226
0.025,2000,1703119189,82.7
0.024,2000,1703119195,79.4
0.025,2000,1703119200,86.9
0.026,2600.0,1703119206,226.1
0.024,2000,1703119208,82.7
0.029,2000,1703119214,78.1
0.028,2600.0,1703119219,226.1
0.026,1900.0,1703119221,83.4
0.026,2000,1703119227,79
0.027,2400.0,1703119232,226
0.026,2000,1703119235,83.4
0.026,2000,1703119240,78.2
0.026,2800.0,1703119246,226.1
0.026,2000,1703119248,82.6
